t_s,cx_px,cy_px,displacement_px
0.504493745000218,322.84584849487266,185.86382181056342,0.0
0.6006721960002324,323.4067028985507,185.85835597826087,0.5608810368053146
0.6132397279998258,323.82248454187743,186.35964024732993,1.0952871269884896
0.6211531649987592,322.57878787878786,185.5816017316017,0.38854799656252553
0.6281734650001454,325.05084112149535,186.38392523364487,2.2655021637953707
0.6603642779991787,323.73125156759465,186.5665914221219,1.130408655361235
0.6921462459995382,323.6421052631579,186.47271627344222,1.0023858079424683
0.7250836929997604,327.04680664916884,186.48687664041995,4.24691025748781
0.7564460269986739,325.02155287817936,186.61352074966533,2.301247066881465
0.7932674929998029,323.39343009931247,185.4792462439521,0.6691367423444149
0.8247568610004237,324.42439090785354,186.38900231386958,1.6636137504337993
0.8569739960003062,324.38174968606114,186.56578763778427,1.6887120807526834
0.888602651999463,324.0207972270364,186.25491045638358,1.2383274413912495
0.9214625049989991,325.9280442804428,186.1991082410824,3.1003786625308445
0.9571742520001862,324.3279287174992,186.71326321939816,1.7082483699228124
0.9888384549994953,325.325862841775,186.7192589272374,2.6234030993015525
1.0207008959987434,325.2433159310236,187.54421768707482,2.9277261499669955
1.0532047389988293,325.35156749840047,187.77367242482404,3.1505804375435478
1.084542495000278,325.4823378291586,187.57530507385997,3.1432866509988844
1.1222106000004715,326.23570843570843,187.96134316134317,3.986319886243453
1.1526146529995458,327.6558808423215,187.36021229241567,5.037419543544312
1.1859177379992616,327.3597236981934,187.2585901523202,4.724452145838823
1.216510672998993,328.398627341866,188.24058616212204,6.040063054841133
1.249272913999448,324.64988009592327,188.52581934452436,3.215705348504954
1.2846168919986667,327.5407523510972,188.04824103099963,5.1782052440785975
1.317556837999291,324.8182395932634,187.3250714966635,2.454705133033012
1.348637854000117,328.76155071694103,186.61302885466452,5.962955976285203
1.3815525760001037,326.4850356294537,187.3716547901821,3.9391932289399043
1.4129756959991937,329.94713571703187,187.09054209919262,7.206463964950927
1.4494139620001079,329.04946455889853,187.44773074961753,6.402626007901405
1.4808082389990886,331.5032441200324,188.49959448499592,9.049740140016164
